Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1541008448151,1984211540,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1541008448151,1583486183,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1541008448151,1848810577,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1541008448149,861508926,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1541008448152,438267016,call,javachat.ui.ChatWindow$8@21089798,554211224,void,javachat.ui.ChatWindow$8.run,4,0,NA,NA
1541008448152,1740208009,call,NA,NA,class javax.swing.JTextArea,javachat.ui.ChatWindow.access$7,5,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008448152,317677997,call,NA,NA,class javax.swing.JTextArea,javachat.ui.ChatWindow.access$7,6,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008448152,1101692846,call,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true],915371392,class javax.swing.JTextArea,javachat.ui.ChatWindow.jTextAreaChat,7,0,NA,NA
1541008448152,1101692846,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@1aef807d(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],915371392,NA,NA,NA,NA,NA,NA
1541008448152,317677997,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@1aef807d(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],915371392,NA,NA,NA,NA,NA,NA
1541008448152,1740208009,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@1aef807d(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],915371392,NA,NA,NA,NA,NA,NA
1541008448152,540024895,call,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@1aef807d(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],2139684839,void,javax.swing.JTextArea.append,5,1,java.lang.String,IO Exception: null/
1541008448152,540024895,return,NA,2139684839,NA,NA,NA,NA,NA,NA
1541008448156,202968719,call,NA,NA,class javax.swing.JScrollPane,javachat.ui.ChatWindow.access$8,5,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008448156,1704129704,call,NA,NA,class javax.swing.JScrollPane,javachat.ui.ChatWindow.access$8,6,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008448156,2010624187,call,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true],915371392,class javax.swing.JScrollPane,javachat.ui.ChatWindow.jScrollPane1,7,0,NA,NA
1541008448156,2010624187,return,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@723d4f1f(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@20b78124(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@75f1f356],915371392,NA,NA,NA,NA,NA,NA
1541008448156,1704129704,return,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@723d4f1f(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@20b78124(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@75f1f356],915371392,NA,NA,NA,NA,NA,NA
1541008448156,202968719,return,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@723d4f1f(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@20b78124(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@75f1f356],915371392,NA,NA,NA,NA,NA,NA
1541008448156,1455900582,call,javax.swing.JScrollPane[(comma)0(comma)68(comma)852x433(comma)invalid(comma)layout=javax.swing.ScrollPaneLayout$UIResource(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@723d4f1f(comma)flags=320(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)columnHeader=(comma)horizontalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@20b78124(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=HORIZONTAL(comma)unitIncrement=1](comma)horizontalScrollBarPolicy=HORIZONTAL_SCROLLBAR_AS_NEEDED(comma)lowerLeft=(comma)lowerRight=(comma)rowHeader=(comma)upperLeft=(comma)upperRight=(comma)verticalScrollBar=javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1](comma)verticalScrollBarPolicy=VERTICAL_SCROLLBAR_AS_NEEDED(comma)viewport=javax.swing.JViewport[(comma)3(comma)3(comma)846x427(comma)invalid(comma)layout=javax.swing.ViewportLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=(comma)flags=25165832(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)isViewSizeSet=true(comma)lastPaintPosition=java.awt.Point[x=0(comma)y=0](comma)scrollUnderway=false](comma)viewportBorder=javax.swing.plaf.synth.SynthScrollPaneUI$ViewportBorder@75f1f356],1617979888,class javax.swing.JScrollBar,javax.swing.JScrollPane.getVerticalScrollBar,5,0,NA,NA
1541008448156,1455900582,return,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1],1617979888,NA,NA,NA,NA,NA,NA
1541008448156,317605511,call,NA,NA,boolean,javachat.ui.ChatWindow.isScrollBarFullyExtended,5,1,javax.swing.JScrollPane$ScrollBar,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1]
1541008448156,1621874630,call,NA,NA,boolean,javachat.ui.ChatWindow.isScrollBarFullyExtended,6,1,javax.swing.JScrollPane$ScrollBar,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1]
1541008448156,716435712,call,javax.swing.JScrollPane$ScrollBar[(comma)0(comma)0(comma)0x0(comma)hidden(comma)layout=javax.swing.plaf.synth.SynthScrollBarUI(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@64f327e1(comma)flags=4194632(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)blockIncrement=10(comma)orientation=VERTICAL(comma)unitIncrement=1],1523173041,interface javax.swing.BoundedRangeModel,javax.swing.JScrollBar.getModel,7,0,NA,NA
1541008448156,716435712,return,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],1523173041,NA,NA,NA,NA,NA,NA
1541008448156,1185245575,call,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],1275106057,int,javax.swing.BoundedRangeModel.getExtent,7,0,NA,NA
1541008448156,1185245575,return,427,1275106057,NA,NA,NA,NA,NA,NA
1541008448156,648005034,call,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],1275106057,int,javax.swing.BoundedRangeModel.getValue,7,0,NA,NA
1541008448156,648005034,return,0,1275106057,NA,NA,NA,NA,NA,NA
1541008448156,406070104,call,javax.swing.DefaultBoundedRangeModel[value=0(comma) extent=427(comma) min=0(comma) max=427(comma) adj=false],1275106057,int,javax.swing.BoundedRangeModel.getMaximum,7,0,NA,NA
1541008448156,406070104,return,427,1275106057,NA,NA,NA,NA,NA,NA
1541008448156,1621874630,return,true,1275106057,NA,NA,NA,NA,NA,NA
1541008448156,317605511,return,true,1275106057,NA,NA,NA,NA,NA,NA
1541008448156,758835887,call,NA,NA,class javax.swing.JTextArea,javachat.ui.ChatWindow.access$7,5,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008448156,1086216158,call,NA,NA,class javax.swing.JTextArea,javachat.ui.ChatWindow.access$7,6,1,javachat.ui.ChatWindow,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true]
1541008448156,408189174,call,javachat.ui.ChatWindow[frame0(comma)0(comma)0(comma)868x574(comma)invalid(comma)layout=java.awt.BorderLayout(comma)title=Java Chat(comma)resizable(comma)normal(comma)defaultCloseOperation=EXIT_ON_CLOSE(comma)rootPane=javax.swing.JRootPane[(comma)8(comma)31(comma)852x535(comma)invalid(comma)layout=javax.swing.JRootPane$RootLayout(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@78e8f8c1(comma)flags=16777673(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=](comma)rootPaneCheckingEnabled=true],915371392,class javax.swing.JTextArea,javachat.ui.ChatWindow.jTextAreaChat,7,0,NA,NA
1541008448156,408189174,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)invalid(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@1aef807d(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],915371392,NA,NA,NA,NA,NA,NA
1541008448156,1086216158,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)invalid(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@1aef807d(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],915371392,NA,NA,NA,NA,NA,NA
1541008448156,758835887,return,javax.swing.JTextArea[(comma)0(comma)0(comma)846x427(comma)invalid(comma)layout=javax.swing.plaf.basic.BasicTextUI$UpdateHandler(comma)alignmentX=0.0(comma)alignmentY=0.0(comma)border=javax.swing.plaf.synth.SynthBorder@1aef807d(comma)flags=288(comma)maximumSize=(comma)minimumSize=(comma)preferredSize=(comma)caretColor=(comma)disabledTextColor=DerivedColor(color=142(comma)143(comma)145 parent=nimbusDisabledText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=142(comma)143(comma)145(comma)editable=false(comma)margin=javax.swing.plaf.InsetsUIResource[top=0(comma)left=0(comma)bottom=0(comma)right=0](comma)selectedTextColor=DerivedColor(color=255(comma)255(comma)255 parent=nimbusSelectedText offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=255(comma)255(comma)255(comma)selectionColor=DerivedColor(color=57(comma)105(comma)138 parent=nimbusSelectionBackground offsets=0.0(comma)0.0(comma)0.0(comma)0 pColor=57(comma)105(comma)138(comma)colums=20(comma)columWidth=11(comma)rows=5(comma)rowHeight=16(comma)word=false(comma)wrap=false],915371392,NA,NA,NA,NA,NA,NA
